"Type","ID","Description","geneID"
"GO","GO:0031349","positive regulation of defense response","FOSL1/F2RL1/TRIM31/PTGER4/ADORA2B/CREBBP/BIRC3/SERPINE1/NR1H4/PELI1/IRAK2/PDCD4/MYD88/EP300/IL1B/MEF2C/DHX58/PUM1/NOP53/NFKBIZ/NLRP3/ADAM8/KLK7/RIPK1/GPATCH3/PIK3AP1/EREG/RIPK2/RSAD2/NOD1/OTUD4/GBP2/ALPK1/COLEC10/USP15/NR1D1/NFKBIA/OPTN/NOD2/PARP9/IKBKE/NLRC5/PIK3R1/LRRK2/ANKRD17/BCL10/PRKD1/HLA-F/NMI/TNFAIP3/TRAF3/IL6/IRF1/IL12A/TKFC/SIRT2/PLCG2/PTGS2/PRKCE/EIF2AK2/STING1/TLR3/PTPN22/CYBA/SLC15A3/OAS3/TLR4/TICAM1/C2CD4A"
"GO","GO:0045444","fat cell differentiation","ARID5B/NOCT/ZC3H12A/EGR2/PIM1/DUSP10/PER2/EP300/RETREG1/IL11/ADGRF1/TCF7L2/SIX1/FLCN/OSBPL11/TRIO/FOSL2/RORC/PNPLA3/BBS12/NR4A2/ZNF385A/ADRB2/HMGA2/BMP2/ALOX5/NUDT7/RREB1/NR4A3/NR1D1/STEAP4/SOCS1/ZFP36L1/GPER1/MEDAG/ALOXE3/IL6/SIRT1/TMEM120A/SIRT2/PTGS2/NR4A1"
"GO","GO:0001823","mesonephros development","RARA/MYC/SMAD7/FGF2/SOX9/RARB/SIX4/PTCH1/OSR2/PBX1/SIX1/FOXC2/SPRY1/GZF1/BMP2/EYA1/SHH/WNT2B/SDC1/NOG/FGF1/DCHS1/GATA3"
"GO","GO:0035265","organ growth","RARA/DUSP6/FGF2/CITED2/SOX9/RUNX1/RARB/STC1/EDN1/FOXP1/ACVR2B/GATA6/SPRY2/PIM1/MEF2C/LATS2/FOSL2/FOXC2/THBS3/MESP1/SORBS2/SHH/ERBB4/NOG/ARID2/DDR2/MAP2K4/MEIS1/TBX20/FGFR3/EXT1/AR/PSAP"
"GO","GO:0007492","endoderm development","DUSP1/INHBA/DUSP5/DUSP4/GATA6/DUSP2/COL7A1/TNRC6A/MESP1/HMGA2/SETD2/NOG/ZFP36L1/ITGA7/COL8A1/MMP14/TBX20/ARC/EXT1/ITGA5"
"GO","GO:0019216","regulation of lipid metabolic process","PDGFB/SIK1/CCN1/PDK4/FGF2/EGR1/SOX9/NR1H4/PIK3IP1/SLC27A1/HCAR1/AMBRA1/AKR1C3/IL1A/NR3C1/ADGRF1/IL1B/DDX20/RORC/ACADVL/NFKB1/ADM/PLA2G6/ANXA1/ZBTB20/BMP2/NR4A3/NR1D1/MLXIPL/NOD2/ADRA2A/TSPO/MFSD2A/GPER1/RNF213/ABCA7/ABCA2/PRKD1/NPC2/IRS1/TTC39B/FGFR3/APOE/FGF1/SIRT1/ERFE/SIRT2/PLCG2/PTGS2/PRKCE/PSAP/IRS2/SNAI1"
"GO","GO:0071456","cellular response to hypoxia","MYC/PLK3/FOS/EGR1/CITED2/NFE2L2/STC1/EDN1/GATA6/TIGAR/NOP53/ADAM8/NKX3-1/PMAIP1/EGLN3/RGCC/NDRG1/ZFP36L1/DDR2/PGK1/UCN3/CASR/SIRT1/SIRT2/PTGS2/PRKCE/PTGIS/EPHA4/TMBIM6"
"GO","GO:0007389","pattern specification process","BHLHE40/ETS2/LFNG/CHSY1/FGF2/GBX2/WNT7A/CITED2/TRA2B/STC1/EDN1/TSHZ1/BCOR/HOXB5/EGR2/ACVR2B/PTCH1/EP300/HOXA3/MEF2C/PBX1/FRS2/SIX1/WDR77/APC/HOXA5/RNF207/FOXC2/SPRY1/ISL1/GRHL3/CXXC4/MESP1/HOXA6/NKX3-1/BMP2/RNF111/EYA1/TBX6/SHH/RFX3/ERBB4/WNT2B/FST/NOG/DZIP1L/DYNC2LI1/RELN/TMED2/PRICKLE1/MEIS1/ACVR2A/TBX20/DLX1/CYP26B1/HOXC9/ARC/FZD5/FGF1/DCHS1/TP63/DLX2/EXT1/AR/PLXNA2/GLI2/ITGAM/SNAI1"
"GO","GO:0007584","response to nutrient","RARA/STC1/NR1H4/PLD1/MN1/PIM1/AKR1C3/IL1A/GIPR/NFKBIZ/LRAT/GDAP1/RUNX2/CYP1A1/BMT2/MLXIPL/NOD2/TSPO/ABCA1/OGG1/ADSL/COL1A1/TRIM24/CDKN2B/UCP3/CYP26B1/CASR/ASS1/PTGS2/STAT1"
"GO","GO:0070555","response to interleukin-1","ANKRD1/EGR1/SOX9/CCL2/EDN1/ZC3H12A/IRAK2/CXCL8/MYD88/IL1B/RC3H1/RIPK2/NFKB1/OTUD4/GBP1/HYAL1/ANXA1/NKX3-1/GBP2/KLF2/NR1D1/NFKBIA/CCL20/ZNF675/IL6/LGALS9/PTGIS/HAS2"
"GO","GO:1902106","negative regulation of leukocyte differentiation","RARA/MYC/BCL6/SMAD7/INHBA/RUNX1/ZC3H12A/RC3H1/ZBTB46/ANXA1/FSTL3/SHH/TNFAIP6/RUNX3/SOCS1/PIK3R1/TMEM178A/ZNF675/IRF1/TRIB1/ERFE/INHA/TLR3/TLR4"
"GO","GO:0001706","endoderm formation","DUSP1/INHBA/DUSP5/DUSP4/GATA6/DUSP2/COL7A1/MESP1/HMGA2/SETD2/NOG/ITGA7/COL8A1/MMP14/TBX20/ITGA5"
"GO","GO:0061041","regulation of wound healing","PDGFB/CXCR4/THBS1/F3/F2RL1/HBEGF/FGF2/SRSF6/NFE2L2/EPHB2/SERPINE1/EDN1/FERMT1/FOXC2/ANXA1/CLDN3/ALOX5/VKORC1/RREB1/ADRA2A/TSPAN8/DDR2/TNFAIP3/APOE/PLAUR/FAP/PRKCE"
"GO","GO:0002292","T cell differentiation involved in immune response","RARA/BCL6/SMAD7/SOCS3/PTGER4/JUNB/ZC3H12A/FOXP1/ENTPD7/NFKBIZ/NLRP3/RC3H1/RORC/RIPK2/ANXA1/RELB/MYB/IL6/LGALS9/GATA3"
"GO","GO:0001657","ureteric bud development","RARA/MYC/SMAD7/FGF2/SOX9/RARB/SIX4/PTCH1/PBX1/SIX1/FOXC2/SPRY1/GZF1/BMP2/EYA1/SHH/WNT2B/SDC1/NOG/FGF1/DCHS1/GATA3"
"GO","GO:0090130","tissue migration","PDGFB/THBS1/EPHA2/RHOB/EFNA1/GRHL2/GADD45A/HBEGF/EGR3/EDN2/FGF2/WNT7A/ID1/SOX9/NFE2L2/STC1/EDN1/PRKD2/ZC3H12A/FOXP1/PLK2/ADAMTS9/DUSP10/FERMT1/MEF2C/FGFR1/HDAC5/FOXC2/EFNB2/S100A2/HYAL1/ANXA1/SH3BP1/ADGRA2/RREB1/RGCC/PLEKHG5/STARD13/BCAS3/S100P/PRKD1/JCAD/APOE/FGF1/SIRT1/CORO1B/FGFBP1/GATA3/PLCG2/FAP/PTGS2/PRKCE/ACTA2/IRS2/SNAI1/HAS2/NR4A1"
"GO","GO:0007517","muscle organ development","ANKRD1/LIF/SMAD7/HBEGF/FOS/EGR3/ARID5B/EGR1/CITED2/SIX4/EGR2/ZNF689/ETV1/ERBB3/EP300/MEF2C/FOXN2/SIX1/SRI/BCL9/ZFHX3/FOXC2/TAGLN/ISL1/LAMA2/NRG1/BMP2/FOXO4/SHH/ATF3/RCAN1/SPEG/CNTF/RIPOR2/NEB/NOG/COPS2/ITGA7/TCF12/MEF2D/SFMBT1/TBX20/STRA6/CYP26B1/MYH3/EFEMP2/RBM24/SIRT1/DPF3/ASS1/SIRT2/SOX6/MYLK2/NR4A1"
"GO","GO:0009410","response to xenobiotic stimulus","CXCR4/CDKN1A/MYC/THBS1/ANKRD1/FOSL1/TXNIP/FOSB/DUSP6/FOS/BCAR3/NFE2L2/EDN1/GATA6/MBD1/PTCH1/TIGAR/NAT1/IL1B/MEF2C/N6AMT1/NFKBIZ/HDAC5/FOSL2/RORC/CYP3A5/PDE3A/UGT2B15/NKX3-1/ABCC3/AHR/NFATC2/CYP1A1/ADCY1/VKORC1/AKR1C1/NKX6-1/GSTM4/TSPO/CBR3/ABCA1/OGG1/CRYZ/PRICKLE1/ABCA2/COL1A1/CYP26B1/NR1I2/ABCC2/ACE/PDE4A/DRD1/ASS1/EPHX1/SLC28A3/PTGS2/TLR3/SLC22A1/CYP2W1/OXTR/STAT1/SLCO1B3/GSTA4"
"GO","GO:0043405","regulation of MAP kinase activity","PDGFB/THBS1/DUSP1/FGF2/SPRY4/CBLC/EDN1/SPRY2/MST1R/DUSP10/PDCD4/CD24/IL1B/FGFR1/MAP3K5/ADAM8/SPRY1/DUSP16/BMP2/NOD2/ADRA2A/LRRK2/ZNF675/APOE/TRIB1/FGF1/PTPN22/TLR4"
"GO","GO:0046636","negative regulation of alpha-beta T cell activation","BCL6/SMAD7/RUNX1/ZC3H12A/TNFRSF14/RC3H1/CD274/CBLB/ANXA1/SHH/RUNX3/SOCS1/VSIR/LGALS9"
"GO","GO:0007162","negative regulation of cell adhesion","GTPBP4/THBS1/DUSP1/BCL6/SMAD7/SPRY4/RUNX1/EPHB2/SERPINE1/ZC3H12A/PELI1/PLXNB2/ERBB3/TNFRSF14/SEMA6A/AKNA/RC3H1/CD274/CBLB/GBP1/ANXA1/BMP2/DLC1/PODXL/MARCHF7/SHH/RND1/VTCN1/RUNX3/RGCC/RIPOR2/PLXNB3/SOCS1/PIK3R1/MMP14/VSIR/PLXNA3/IL4I1/LGALS3/COL1A1/CDSN/MUC1/IRF1/ASS1/LGALS9/PLXNA2/ABCA12/PTPN22/EPHA4"
"GO","GO:0140747","regulation of ncRNA transcription","PDGFB/RARA/MYC/FOSL1/JUN/FOS/FGF2/EGR1/SOX9/NFATC4/ZC3H4/GATA6/NR3C1/IPPK/NOP53/MRTFA/ZNF143/BMP2/MYB/AR/GATA3"
"GO","GO:0072163","mesonephric epithelium development","RARA/MYC/SMAD7/FGF2/SOX9/RARB/SIX4/PTCH1/PBX1/SIX1/FOXC2/SPRY1/GZF1/BMP2/EYA1/SHH/WNT2B/SDC1/NOG/FGF1/DCHS1/GATA3"
"GO","GO:0072164","mesonephric tubule development","RARA/MYC/SMAD7/FGF2/SOX9/RARB/SIX4/PTCH1/PBX1/SIX1/FOXC2/SPRY1/GZF1/BMP2/EYA1/SHH/WNT2B/SDC1/NOG/FGF1/DCHS1/GATA3"
"GO","GO:0045580","regulation of T cell differentiation","RARA/BCL6/SMAD7/JUNB/EGR3/RUNX1/SOX4/ZC3H12A/AMBRA1/ITPKB/DUSP10/NFKBIZ/NLRP3/ADAM8/RC3H1/VNN1/ZMIZ1/RIPK2/ANXA1/SHH/RUNX3/ACTB/SOCS1/PRDM1/ARID2/VSIR/IL4I1/CYP26B1/IRF1/ARID1A/LGALS9/GATA3/GLI2"
"GO","GO:0010092","specification of animal organ identity","FGF2/MEF2C/FRS2/SIX1/SPRY1/ISL1/MESP1/BMP2/WNT2B/FGF1/EXT1/AR"
"GO","GO:0009612","response to mechanical stimulus","SLC2A1/CXCR4/THBS1/ANKRD1/FOSL1/TXNIP/FOSB/GADD45A/FOS/PTGER4/FGF2/MAP3K1/CITED2/SOX9/EDN1/TNFRSF10A/ETV1/PTCH1/MYD88/IL1B/MAP3K14/NFKB1/NFKBIA/DDR2/MMP14/BCL10/MAP2K4/COL1A1/STRA6/IRF1/TMEM120A/FAS/PTGS2/TLR3/TUBA1A/STAT1/TLR4"
"GO","GO:0006979","response to oxidative stress","FOSL1/TXNIP/PLK3/RHOB/JUN/FOS/MTF1/NFE2L2/EDN1/ZC3H12A/ANKZF1/KDM6B/FOXP1/PNPT1/IL1A/MGAT3/OXR1/MAP3K5/SESN1/RBPMS/VNN1/RIPK1/TP53INP1/GPX2/ERCC6/NEIL1/NR4A2/UCP2/HYAL1/ALDH3B1/ERCC6L2/ANXA1/ALOX5/GGT7/FOXO4/NAPRT/PNKP/RCAN1/KLF2/MYB/SDC1/TMEM161A/LRRK2/DDR2/MMP14/MPV17/OGG1/MAP2K4/PRKD1/COL1A1/UCP3/TNFAIP3/IL6/APOE/SIRT1/SIRT2/DHFR/PTGS2/STAT1"
"GO","GO:0070372","regulation of ERK1 and ERK2 cascade","PDGFB/CCN2/SEMA7A/EPHA2/CCN1/LIF/F2RL1/DUSP6/INHBA/FGF2/DUSP4/CCL2/EPHB2/PRKD2/SPRY2/DUSP10/GAREM1/IL1A/IL1B/SEMA6A/FRS2/FLCN/SPRY1/RIPK2/NRG1/NOD1/GBP1/ICAM1/BMP2/ATF3/ERBB4/AGER/NOD2/GPER1/CNKSR3/TIMP3/ABCA7/CCL20/CASR/FGFR3/APOE/FGF1/LGALS9/SLC30A10/CXCL17/ACTA2/PTPN22/EPHA4/TLR4"
"GO","GO:0036294","cellular response to decreased oxygen levels","MYC/PLK3/FOS/CPEB4/EGR1/CITED2/NFE2L2/STC1/EDN1/GATA6/TIGAR/NOP53/ADAM8/NKX3-1/PMAIP1/EGLN3/RGCC/NDRG1/ZFP36L1/DDR2/PGK1/UCN3/CASR/SIRT1/SIRT2/PTGS2/PRKCE/PTGIS/EPHA4/TMBIM6"
"GO","GO:2001236","regulation of extrinsic apoptotic signaling pathway","SKIL/THBS1/INHBA/PML/SERPINE1/TNFSF10/BCL2L14/IL1A/IL1B/TCF7L2/FGFR1/CTTN/RIPK1/ICAM1/EYA1/ATF3/CSF2/PMAIP1/ITPRIP/GPER1/BCL10/G0S2/TIMP3/LGALS3/TNFAIP3/DEPTOR/EYA4/TRAF1/AR/TLR4"
"GO","GO:0048608","reproductive structure development","RARA/LFNG/INHBA/ARID5B/WNT7A/CITED2/SOX9/SIX4/TNFSF10/GATA6/ZFX/PTCH1/AKR1C3/IL1A/SPATA2/FRS2/WDR77/EREG/ANXA1/NKX3-1/KDM5B/SHH/TNFAIP6/ARID4B/HOXA13/WNT2B/SDC1/FST/LHX9/NOG/TIPARP/GNRH1/CDKN1C/MMP14/HOXB13/ACVR2A/STRA6/SIRT1/TP63/ACE/INHA/AR/ADAMTS1/GATA3/ANG/FNDC3A/TLR3/PSAP"
"GO","GO:0072088","nephron epithelium morphogenesis","MYC/LIF/FGF2/SOX9/SIX4/PTCH1/PBX1/SIX1/GZF1/BMP2/EYA1/SHH/WNT2B/NOG/CTNS/FGF1/DCHS1/GATA3/STAT1"
"GO","GO:0030278","regulation of ossification","CCN1/SMAD7/CHSY1/PTGER4/SOX9/DHRS3/BCOR/NBR1/EGR2/ACVR2B/OSR2/CSF1/PKDCC/MEF2C/PBX1/RUNX2/ADRB2/BMP2/ALOX5/SETD2/TENT5A/DDR2/AHSG/ACVR2A/ATRAID"
"GO","GO:0090132","epithelium migration","PDGFB/THBS1/EPHA2/RHOB/EFNA1/GRHL2/GADD45A/HBEGF/EGR3/EDN2/FGF2/WNT7A/ID1/SOX9/NFE2L2/STC1/EDN1/PRKD2/ZC3H12A/FOXP1/PLK2/ADAMTS9/DUSP10/FERMT1/MEF2C/FGFR1/HDAC5/FOXC2/EFNB2/S100A2/HYAL1/ANXA1/SH3BP1/ADGRA2/RREB1/RGCC/PLEKHG5/STARD13/BCAS3/S100P/PRKD1/JCAD/APOE/FGF1/SIRT1/CORO1B/FGFBP1/GATA3/PLCG2/FAP/PTGS2/PRKCE/IRS2/SNAI1/HAS2/NR4A1"
"GO","GO:0060349","bone morphogenesis","RARA/CHSY1/CITED2/SOX9/RARB/DHRS3/STC1/OSR2/MEF2C/FOSL2/THBS3/RUNX2/ATG9B/MMP14/SP5/MEF2D/COL1A1/CYP26B1/FGFR3/MMP16/EXT1/HAS2"
"GO","GO:0043370","regulation of CD4-positive alpha-beta T cell differentiation","RARA/BCL6/SMAD7/JUNB/RUNX1/ZC3H12A/NFKBIZ/NLRP3/RC3H1/RIPK2/ANXA1/RUNX3/SOCS1/LGALS9/GATA3"
"GO","GO:2000515","negative regulation of CD4-positive alpha-beta T cell activation","BCL6/SMAD7/RUNX1/ZC3H12A/RC3H1/CD274/CBLB/ANXA1/RUNX3/VSIR/LGALS9"
"GO","GO:0035872","nucleotide-binding domain leucine rich repeat containing receptor signaling pathway","BIRC3/RIPK2/NOD1/NFKBIA/NOD2/TNFAIP3/PTPN22/SLC15A3/TLR4"
